City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Season,AQI_lag1,AQI_lag2,AQI_lag3,AQI_lag7,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag7,PM10_lag1,PM10_lag2,PM10_lag3,PM10_lag7,NO2_lag1,NO2_lag2,NO2_lag3,NO2_lag7,SO2_lag1,SO2_lag2,SO2_lag3,SO2_lag7,CO_lag1,CO_lag2,CO_lag3,CO_lag7,O3_lag1,O3_lag2,O3_lag3,O3_lag7,AQI_rolling7_mean,AQI_rolling7_std,AQI_rolling30_mean,AQI_rolling30_std,PM2.5_rolling7_mean,PM10_rolling7_mean
Delhi,2015-08-07,64.58,154.92,19.7,48.24,202.11,39.64,1.75,10.22,68.17,2.06,8.98,,254.0,Poor,2015,8,Monsoon,214.0,228.0,184.0,196.0,65.47,59.13,54.46,37.85,126.56,117.08,136.88,122.18,52.51,52.78,46.74,35.9,10.73,10.41,9.72,9.7,1.17,1.67,1.21,1.6,60.57,54.66,56.88,36.57,207.0,28.763402673071365,193.53333333333333,37.453173829264664,55.54142857142857,134.18428571428572
Delhi,2015-08-08,70.05,149.92,21.3,50.51,200.34,43.18,2.26,7.68,62.76,2.31,10.19,,258.0,Poor,2015,8,Monsoon,254.0,214.0,228.0,181.0,64.58,65.47,59.13,41.32,154.92,126.56,117.08,126.33,48.24,52.51,52.78,35.14,10.22,10.73,10.41,10.8,1.75,1.17,1.67,1.08,68.17,60.57,54.66,41.27,218.0,31.733263305243682,194.33333333333334,38.586520188142686,59.645714285714284,137.55428571428573
Delhi,2015-08-09,55.51,105.17,31.18,39.47,167.5,36.5,1.24,5.83,45.4,2.22,9.54,,244.0,Poor,2015,8,Monsoon,258.0,254.0,214.0,213.0,70.05,64.58,65.47,47.81,149.92,154.92,126.56,123.24,50.51,48.24,52.51,37.96,7.68,10.22,10.73,10.27,2.26,1.75,1.17,0.82,62.76,68.17,60.57,46.38,222.42857142857142,33.054788573200355,196.2,39.61051758622112,60.74571428571428,134.97285714285715
Delhi,2015-08-10,82.27,140.54,50.39,45.46,225.79,35.68,1.43,6.9,61.52,2.5,9.99,,209.0,Poor,2015,8,Monsoon,244.0,258.0,254.0,175.0,55.51,70.05,64.58,56.02,105.17,149.92,154.92,154.28,39.47,50.51,48.24,40.17,5.83,7.68,10.22,8.75,1.24,2.26,1.75,0.78,45.4,62.76,68.17,45.97,227.28571428571428,26.83725200608341,194.73333333333332,38.225224866467585,64.49571428571429,133.01
Delhi,2015-08-11,77.04,137.74,31.89,49.43,215.75,41.69,2.11,6.23,62.67,2.94,10.85,,283.0,Poor,2015,8,Monsoon,209.0,244.0,258.0,184.0,82.27,55.51,70.05,54.46,140.54,105.17,149.92,136.88,45.46,39.47,50.51,46.74,6.9,5.83,7.68,9.72,1.43,1.24,2.26,1.21,61.52,45.4,62.76,56.88,241.42857142857142,26.30498775807214,197.56666666666666,41.48675179756424,67.72142857142856,133.13285714285715
Delhi,2015-08-12,52.45,87.66,17.96,45.71,138.01,39.85,1.3,6.69,55.37,2.07,6.55,,223.0,Poor,2015,8,Monsoon,283.0,209.0,244.0,228.0,77.04,82.27,55.51,59.13,137.74,140.54,105.17,117.08,49.43,45.46,39.47,52.78,6.23,6.9,5.83,10.41,2.11,1.43,1.24,1.67,62.67,61.52,45.4,54.66,240.71428571428572,26.793744827938955,200.06666666666666,40.64813974055726,66.76714285714286,128.93
Delhi,2015-08-13,61.66,116.55,47.8,52.76,189.02,39.16,1.16,9.82,80.63,3.11,9.53,,205.0,Poor,2015,8,Monsoon,223.0,283.0,209.0,214.0,52.45,77.04,82.27,65.47,87.66,137.74,140.54,126.56,45.71,49.43,45.46,52.51,6.69,6.23,6.9,10.73,1.3,2.11,1.43,1.17,55.37,62.67,61.52,60.57,239.42857142857142,28.453805503288834,202.2,39.090875555865864,66.22285714285714,127.5
Delhi,2015-08-14,65.67,159.75,25.2,50.96,194.75,38.58,1.52,10.82,69.27,2.58,8.99,,252.0,Poor,2015,8,Monsoon,205.0,223.0,283.0,254.0,61.66,52.45,77.04,64.58,116.55,87.66,137.74,154.92,52.76,45.71,49.43,48.24,9.82,6.69,6.23,10.22,1.16,1.3,2.11,1.75,80.63,55.37,62.67,68.17,239.14285714285714,28.292687933035502,203.33333333333334,40.045950618253435,66.37857142857143,128.19
Delhi,2015-08-15,51.4,91.81,15.68,44.4,157.69,33.42,0.94,10.53,44.93,1.68,5.46,,198.0,Moderate,2015,8,Monsoon,252.0,205.0,223.0,258.0,65.67,61.66,52.45,70.05,159.75,116.55,87.66,149.92,50.96,52.76,45.71,50.51,10.82,9.82,6.69,7.68,1.52,1.16,1.3,2.26,69.27,80.63,55.37,62.76,230.57142857142858,30.620565762555433,201.0,38.14220216776884,63.714285714285715,119.88857142857144
Delhi,2015-08-16,55.71,93.33,37.6,48.39,187.78,33.29,1.06,10.46,44.79,1.96,6.53,,197.0,Moderate,2015,8,Monsoon,198.0,252.0,205.0,244.0,51.4,65.67,61.66,55.51,91.81,159.75,116.55,105.17,44.4,50.96,52.76,39.47,10.53,10.82,9.82,5.83,0.94,1.52,1.16,1.24,44.93,69.27,80.63,45.4,223.85714285714286,32.29256143153485,199.83333333333334,37.693942926329534,63.74285714285715,118.19714285714285
Delhi,2015-08-17,61.84,134.2,28.12,44.41,148.85,29.73,1.09,11.22,45.05,2.09,7.08,,184.0,Moderate,2015,8,Monsoon,197.0,198.0,252.0,209.0,55.71,51.4,65.67,82.27,93.33,91.81,159.75,140.54,48.39,44.4,50.96,45.46,10.46,10.53,10.82,6.9,1.06,0.94,1.52,1.43,44.79,44.93,69.27,61.52,220.28571428571428,35.43874661870375,199.16666666666666,37.79443795361878,60.82428571428572,117.29142857142857
Delhi,2015-08-18,60.65,126.2,18.21,56.15,133.24,32.71,1.02,12.39,48.86,2.08,6.64,,197.0,Moderate,2015,8,Monsoon,184.0,197.0,198.0,283.0,61.84,55.71,51.4,77.04,134.2,93.33,91.81,137.74,44.41,48.39,44.4,49.43,11.22,10.46,10.53,6.23,1.09,1.06,0.94,2.11,45.05,44.79,44.93,62.67,208.0,22.686266036229497,198.4,37.58998399243846,58.48285714285714,115.64285714285714
Delhi,2015-08-19,34.42,124.17,28.15,36.47,119.94,25.85,0.87,9.63,38.86,0.83,4.46,,140.0,Moderate,2015,8,Monsoon,197.0,184.0,197.0,223.0,60.65,61.84,55.71,52.45,126.2,134.2,93.33,87.66,56.15,44.41,48.39,45.71,12.39,11.22,10.46,6.69,1.02,1.09,1.06,1.3,48.86,45.05,44.79,55.37,196.14285714285714,32.92126248808551,195.63333333333333,38.75340548624942,55.90714285714285,120.85857142857142
Delhi,2015-08-20,40.83,210.86,32.66,32.0,72.35,20.57,0.78,11.59,42.13,0.7,2.82,,232.0,Poor,2015,8,Monsoon,140.0,197.0,184.0,205.0,34.42,60.65,61.84,61.66,124.17,126.2,134.2,116.55,36.47,56.15,44.41,52.76,9.63,12.39,11.22,9.82,0.87,1.02,1.09,1.16,38.86,48.86,45.05,80.63,200.0,35.604306855583815,196.1,39.11464140720007,52.93142857142857,134.33142857142857
Delhi,2015-08-21,50.97,214.05,42.48,35.87,84.88,21.67,1.12,12.09,57.47,0.83,5.43,,271.0,Poor,2015,8,Monsoon,232.0,140.0,197.0,252.0,40.83,34.42,60.65,65.67,210.86,124.17,126.2,159.75,32.0,36.47,56.15,50.96,11.59,9.63,12.39,10.82,0.78,0.87,1.02,1.52,42.13,38.86,48.86,69.27,202.71428571428572,40.60260371665021,199.63333333333333,40.95286048140289,50.83142857142857,142.0885714285714
Delhi,2015-08-22,46.74,149.06,26.74,40.28,61.52,28.2,0.9,9.56,52.48,2.13,6.5,,207.0,Poor,2015,8,Monsoon,271.0,232.0,140.0,198.0,50.97,40.83,34.42,51.4,214.05,210.86,124.17,91.81,35.87,32.0,36.47,44.4,12.09,11.59,9.63,10.53,1.12,0.78,0.87,0.94,57.47,42.13,38.86,44.93,204.0,40.57092555020048,201.36666666666667,40.0899706550964,50.16571428571429,150.26714285714283
Delhi,2015-08-23,44.67,138.12,21.72,33.76,52.07,33.25,0.78,9.53,33.94,2.26,7.64,,127.0,Moderate,2015,8,Monsoon,207.0,271.0,232.0,197.0,46.74,50.97,40.83,55.71,149.06,214.05,210.86,93.33,40.28,35.87,32.0,48.39,9.56,12.09,11.59,10.46,0.9,1.12,0.78,1.06,52.48,57.47,42.13,44.79,194.0,50.093246384450204,200.46666666666667,41.46933502151308,48.58857142857143,156.66571428571427
Delhi,2015-08-24,37.39,108.4,31.1,44.61,68.41,38.16,0.97,10.67,38.73,1.78,6.41,,123.0,Moderate,2015,8,Monsoon,127.0,207.0,271.0,184.0,44.67,46.74,50.97,61.84,138.12,149.06,214.05,134.2,33.76,40.28,35.87,44.41,9.53,9.56,12.09,11.22,0.78,0.9,1.12,1.09,33.94,52.48,57.47,45.05,185.28571428571428,56.95821358889328,198.43333333333334,43.73799999632146,45.09571428571429,152.98000000000002
Delhi,2015-08-25,52.06,222.39,21.93,39.88,56.22,36.07,0.93,9.12,44.9,1.73,5.34,,175.0,Moderate,2015,8,Monsoon,123.0,127.0,207.0,197.0,37.39,44.67,46.74,60.65,108.4,138.12,149.06,126.2,44.61,33.76,40.28,56.15,10.67,9.53,9.56,12.39,0.97,0.78,0.9,1.02,38.73,33.94,52.48,48.86,182.14285714285714,56.81088091621251,199.26666666666668,43.015581245463984,43.86857142857143,166.72142857142856
Delhi,2015-08-26,57.52,236.94,24.24,37.85,55.54,31.88,1.08,9.36,40.43,1.76,5.93,,245.0,Poor,2015,8,Monsoon,175.0,123.0,127.0,140.0,52.06,37.39,44.67,34.42,222.39,108.4,138.12,124.17,39.88,44.61,33.76,36.47,9.12,10.67,9.53,9.63,0.93,0.97,0.78,0.87,44.9,38.73,33.94,38.86,197.14285714285714,57.6842802718045,203.26666666666668,41.421245034763714,47.16857142857143,182.8314285714286
Delhi,2015-08-27,61.47,237.68,32.28,40.41,74.7,25.74,1.35,10.59,56.61,2.37,7.75,,248.0,Poor,2015,8,Monsoon,245.0,175.0,123.0,232.0,57.52,52.06,37.39,40.83,236.94,222.39,108.4,210.86,37.85,39.88,44.61,32.0,9.36,9.12,10.67,11.59,1.08,0.93,0.97,0.78,40.43,44.9,38.73,42.13,199.42857142857142,59.58147682755342,206.2,41.36748681654824,50.11714285714286,186.66285714285715
Delhi,2015-08-28,77.76,206.22,12.44,50.74,57.41,32.56,1.64,11.92,64.07,3.01,10.12,,247.0,Poor,2015,8,Monsoon,248.0,245.0,175.0,271.0,61.47,57.52,52.06,50.97,237.68,236.94,222.39,214.05,40.41,37.85,39.88,35.87,10.59,9.36,9.12,12.09,1.35,1.08,0.93,1.12,56.61,40.43,44.9,57.47,196.0,55.31425373867542,209.7,40.17303092614685,53.94428571428572,185.5442857142857
Delhi,2015-08-29,68.53,260.48,35.03,49.3,91.78,31.16,1.09,11.11,65.56,2.85,8.82,,292.0,Poor,2015,8,Monsoon,247.0,248.0,245.0,207.0,77.76,61.47,57.52,46.74,206.22,237.68,236.94,149.06,50.74,40.41,37.85,40.28,11.92,10.59,9.36,9.56,1.64,1.35,1.08,0.9,64.07,56.61,40.43,52.48,208.14285714285714,66.35869340543184,213.4,42.48374942866139,57.057142857142864,201.46142857142857
Delhi,2015-08-30,57.85,230.76,28.21,39.84,71.42,28.16,1.11,10.39,62.61,2.28,6.71,,266.0,Poor,2015,8,Monsoon,292.0,247.0,248.0,127.0,68.53,77.76,61.47,44.67,260.48,206.22,237.68,138.12,49.3,50.74,40.41,33.76,11.11,11.92,10.59,9.53,1.09,1.64,1.35,0.78,65.56,64.07,56.61,33.94,228.0,58.343808583258706,215.73333333333332,43.40739912561704,58.940000000000005,214.69571428571427
Delhi,2015-08-31,51.67,220.14,24.52,32.53,57.84,23.0,0.96,12.77,60.73,1.94,6.0,,288.0,Poor,2015,8,Monsoon,266.0,292.0,247.0,123.0,57.85,68.53,77.76,37.39,230.76,260.48,206.22,108.4,39.84,49.3,50.74,44.61,10.39,11.11,11.92,10.67,1.11,1.09,1.64,0.97,62.61,65.56,64.07,38.73,251.57142857142858,38.96518592648662,219.3,44.82775464159384,60.980000000000004,230.6585714285714
Delhi,2015-09-01,73.78,230.34,17.83,27.42,45.7,18.96,1.28,10.45,61.33,2.15,5.67,3.27,210.0,Poor,2015,9,Monsoon,288.0,266.0,292.0,175.0,51.67,57.85,68.53,52.06,220.14,230.76,260.48,222.39,32.53,39.84,49.3,39.88,12.77,10.39,11.11,9.12,0.96,1.11,1.09,0.93,60.73,62.61,65.56,44.9,256.57142857142856,28.283429441147028,219.2,44.8456356235788,64.08285714285715,231.7942857142857
Delhi,2015-09-02,97.63,318.24,31.64,29.16,66.15,18.6,1.14,10.79,72.47,2.86,6.94,4.09,298.0,Poor,2015,9,Monsoon,210.0,288.0,266.0,245.0,73.78,51.67,57.85,57.52,230.34,220.14,230.76,236.94,27.42,32.53,39.84,37.85,10.45,12.77,10.39,9.36,1.28,0.96,1.11,1.08,61.33,60.73,62.61,40.43,264.14285714285717,31.572290442878767,223.3,46.2654633981798,69.81285714285714,243.40857142857143
Delhi,2015-09-03,99.5,278.36,33.04,35.31,67.05,17.86,1.17,9.82,72.94,3.85,10.55,4.02,315.0,Very Poor,2015,9,Monsoon,298.0,210.0,288.0,248.0,97.63,73.78,51.67,61.47,318.24,230.34,220.14,237.68,29.16,27.42,32.53,40.41,10.79,10.45,12.77,10.59,1.14,1.28,0.96,1.35,72.47,61.33,60.73,56.61,273.7142857142857,35.74313120826727,227.66666666666666,48.55379763075028,75.24571428571429,249.22
Delhi,2015-09-04,97.31,284.54,50.0,41.7,90.18,23.02,1.36,14.94,71.5,4.88,18.75,3.97,368.0,Very Poor,2015,9,Monsoon,315.0,298.0,210.0,247.0,99.5,97.63,73.78,77.76,278.36,318.24,230.34,206.22,35.31,29.16,27.42,50.74,9.82,10.79,10.45,11.92,1.17,1.14,1.28,1.64,72.94,72.47,61.33,64.07,291.0,47.87135538781693,232.33333333333334,54.900118292274925,78.03857142857143,260.40857142857146
Delhi,2015-09-05,76.43,201.89,24.24,29.5,52.24,26.99,1.38,16.93,56.59,2.89,6.72,3.55,266.0,Poor,2015,9,Monsoon,368.0,315.0,298.0,292.0,97.31,99.5,97.63,68.53,284.54,278.36,318.24,260.48,41.7,35.31,29.16,49.3,14.94,9.82,10.79,11.11,1.36,1.17,1.14,1.09,71.5,72.94,72.47,65.56,287.2857142857143,48.780851043943734,234.06666666666666,55.12176698367289,79.16714285714286,252.03857142857146
Delhi,2015-09-06,61.69,168.63,17.36,27.81,41.56,23.17,1.19,16.71,49.32,2.17,5.08,3.21,174.0,Moderate,2015,9,Monsoon,266.0,368.0,315.0,266.0,76.43,97.31,99.5,57.85,201.89,284.54,278.36,230.76,29.5,41.7,35.31,39.84,16.93,14.94,9.82,10.39,1.38,1.36,1.17,1.11,56.59,71.5,72.94,62.61,274.14285714285717,65.12661660547224,231.4,56.05145419381564,79.71571428571428,243.16285714285715
Delhi,2015-09-07,55.19,179.42,27.91,35.49,61.81,23.76,1.04,12.97,52.24,3.09,7.72,6.26,199.0,Moderate,2015,9,Monsoon,174.0,266.0,368.0,288.0,61.69,76.43,97.31,51.67,168.63,201.89,284.54,220.14,27.81,29.5,41.7,32.53,16.71,16.93,14.94,12.77,1.19,1.38,1.36,0.96,49.32,56.59,71.5,60.73,261.42857142857144,70.44112705623292,229.43333333333334,56.12097974747169,80.21857142857142,237.3457142857143
Delhi,2015-09-08,63.79,219.51,25.93,38.36,60.12,27.35,1.07,10.92,61.95,3.4,9.09,3.45,217.0,Poor,2015,9,Monsoon,199.0,174.0,266.0,210.0,55.19,61.69,76.43,73.78,179.42,168.63,201.89,230.34,35.49,27.81,29.5,27.42,12.97,16.71,16.93,10.45,1.04,1.19,1.38,1.28,52.24,49.32,56.59,61.33,262.42857142857144,69.63441951328632,228.53333333333333,56.09581294432849,78.79142857142857,235.79857142857145
Delhi,2015-09-09,58.48,195.05,20.38,36.2,55.36,22.77,1.02,11.57,68.21,2.97,7.63,3.1,238.0,Poor,2015,9,Monsoon,217.0,199.0,174.0,298.0,63.79,55.19,61.69,97.63,219.51,179.42,168.63,318.24,38.36,35.49,27.81,29.16,10.92,12.97,16.71,10.79,1.07,1.04,1.19,1.14,61.95,52.24,49.32,72.47,253.85714285714286,68.20417526669085,229.5,55.997382943774774,73.19857142857143,218.2
Delhi,2015-09-10,60.29,184.78,20.95,42.1,59.79,24.07,1.06,11.53,68.49,3.28,8.72,3.02,230.0,Poor,2015,9,Monsoon,238.0,217.0,199.0,315.0,58.48,63.79,55.19,99.5,195.05,219.51,179.42,278.36,36.2,38.36,35.49,35.31,11.57,10.92,12.97,9.82,1.02,1.07,1.04,1.17,68.21,61.95,52.24,72.94,241.71428571428572,62.86152582121575,227.73333333333332,55.079837561009214,67.59714285714286,204.83142857142857
Delhi,2015-09-11,67.35,181.99,16.4,46.81,56.83,34.81,1.13,10.98,68.81,3.26,9.36,2.59,218.0,Poor,2015,9,Monsoon,230.0,238.0,217.0,368.0,60.29,58.48,63.79,97.31,184.78,195.05,219.51,284.54,42.1,36.2,38.36,41.7,11.53,11.57,10.92,14.94,1.06,1.02,1.07,1.36,68.49,68.21,61.95,71.5,220.28571428571428,29.181696807611292,227.56666666666666,55.10221432019353,63.31714285714286,190.18142857142857
Delhi,2015-09-12,87.55,178.57,20.95,54.45,67.44,46.05,1.22,10.51,69.36,3.63,11.88,2.7,226.0,Poor,2015,9,Monsoon,218.0,230.0,238.0,266.0,67.35,60.29,58.48,76.43,181.99,184.78,195.05,201.89,46.81,42.1,36.2,29.5,10.98,11.53,11.57,16.93,1.13,1.06,1.02,1.38,68.81,68.49,68.21,56.59,214.57142857142858,21.69375595923776,228.26666666666668,54.938795621744845,64.90571428571428,186.84999999999997
Delhi,2015-09-13,84.57,171.76,16.76,45.36,54.12,51.19,1.21,9.91,64.05,2.86,9.08,2.47,202.0,Poor,2015,9,Monsoon,226.0,218.0,230.0,174.0,87.55,67.35,60.29,61.69,178.57,181.99,184.78,168.63,54.45,46.81,42.1,27.81,10.51,10.98,11.53,16.71,1.22,1.13,1.06,1.19,69.36,68.81,68.49,49.32,218.57142857142858,14.281189759690946,226.6,54.9523931893909,68.17428571428572,187.29714285714286
Delhi,2015-09-14,111.58,236.34,22.48,60.71,75.63,43.99,1.51,10.43,79.29,4.26,12.72,3.01,274.0,Poor,2015,9,Monsoon,202.0,226.0,218.0,199.0,84.57,87.55,67.35,55.19,171.76,178.57,181.99,179.42,45.36,54.45,46.81,35.49,9.91,10.51,10.98,12.97,1.21,1.22,1.13,1.04,64.05,69.36,68.81,52.24,229.28571428571428,22.764843404645415,229.13333333333333,55.338913996381294,76.23,195.42857142857142
Delhi,2015-09-15,108.78,217.16,14.94,56.31,63.58,46.66,1.37,10.4,75.63,3.91,19.34,2.86,289.0,Poor,2015,9,Monsoon,274.0,202.0,226.0,217.0,111.58,84.57,87.55,63.79,236.34,171.76,178.57,219.51,60.71,45.36,54.45,38.36,10.43,9.91,10.51,10.92,1.51,1.21,1.22,1.07,79.29,64.05,69.36,61.95,239.57142857142858,31.047582529922124,232.2,56.04148709538409,82.65714285714284,195.09285714285716
Delhi,2015-09-16,91.18,190.99,8.55,46.44,42.94,49.72,1.15,9.27,69.61,2.78,9.65,2.61,235.0,Poor,2015,9,Monsoon,289.0,274.0,202.0,238.0,108.78,111.58,84.57,58.48,217.16,236.34,171.76,195.05,56.31,60.71,45.36,36.2,10.4,10.43,9.91,11.57,1.37,1.51,1.21,1.02,75.63,79.29,64.05,68.21,239.14285714285714,31.093560809425927,233.9,55.297533773029535,87.32857142857142,194.51285714285717
Delhi,2015-09-17,104.85,250.21,23.06,60.96,73.86,48.13,1.4,11.68,85.86,4.48,13.25,3.17,285.0,Poor,2015,9,Monsoon,235.0,289.0,274.0,230.0,91.18,108.78,111.58,60.29,190.99,217.16,236.34,184.78,46.44,56.31,60.71,42.1,9.27,10.4,10.43,11.53,1.15,1.37,1.51,1.06,69.61,75.63,79.29,68.49,247.0,35.09035954978642,236.83333333333334,55.60580677525026,93.69428571428571,203.85999999999999
Delhi,2015-09-18,56.19,129.11,14.26,43.3,48.2,40.48,1.22,10.85,48.8,3.03,9.92,2.43,209.0,Poor,2015,9,Monsoon,285.0,235.0,289.0,218.0,104.85,91.18,108.78,67.35,250.21,190.99,217.16,181.99,60.96,46.44,56.31,46.81,11.68,9.27,10.4,10.98,1.4,1.15,1.37,1.13,85.86,69.61,75.63,68.81,245.71428571428572,36.467859299727394,239.13333333333333,52.81962366089132,92.1,196.3057142857143
Delhi,2015-09-19,67.62,125.24,19.82,49.83,58.37,47.21,1.14,9.75,51.78,3.31,12.59,2.14,132.0,Moderate,2015,9,Monsoon,209.0,285.0,235.0,226.0,56.19,104.85,91.18,87.55,129.11,250.21,190.99,178.57,43.3,60.96,46.44,54.45,10.85,11.68,9.27,10.51,1.22,1.4,1.15,1.22,48.8,85.86,69.61,69.36,232.28571428571428,56.65602140906735,235.8,56.32442968473249,89.25285714285714,188.68714285714287
Delhi,2015-09-20,64.38,141.89,20.17,62.73,62.49,39.93,1.1,9.27,58.49,3.04,11.4,2.47,179.0,Moderate,2015,9,Monsoon,132.0,209.0,285.0,202.0,67.62,56.19,104.85,84.57,125.24,129.11,250.21,171.76,49.83,43.3,60.96,45.36,9.75,10.85,11.68,9.91,1.14,1.22,1.4,1.21,51.78,48.8,85.86,64.05,229.0,59.30992047428995,232.73333333333332,56.84396873555916,86.36857142857141,184.42000000000002
Delhi,2015-09-21,45.65,109.7,14.64,62.69,56.18,27.96,1.16,13.55,48.02,2.71,7.95,3.01,136.0,Moderate,2015,9,Monsoon,179.0,132.0,209.0,274.0,64.38,67.62,56.19,111.58,141.89,125.24,129.11,236.34,62.73,49.83,43.3,60.71,9.27,9.75,10.85,10.43,1.1,1.14,1.22,1.51,58.49,51.78,48.8,79.29,209.28571428571428,64.561893522712,230.36666666666667,59.3740238879235,76.95,166.32857142857142
Delhi,2015-09-22,35.75,70.38,12.73,38.78,41.5,23.06,0.95,11.57,39.83,2.38,6.62,3.07,104.0,Moderate,2015,9,Monsoon,136.0,179.0,132.0,289.0,45.65,64.38,67.62,108.78,109.7,141.89,125.24,217.16,62.69,62.73,49.83,56.31,13.55,9.27,9.75,10.4,1.16,1.1,1.14,1.37,48.02,58.49,51.78,75.63,182.85714285714286,64.35689181283848,229.6,60.884061670664465,66.51714285714286,145.35999999999999
Delhi,2015-09-23,34.89,101.42,16.55,31.17,43.75,18.66,0.98,12.34,37.26,2.44,6.8,3.42,95.0,Satisfactory,2015,9,Monsoon,104.0,136.0,179.0,235.0,35.75,45.65,64.38,91.18,70.38,109.7,141.89,190.99,38.78,62.69,62.73,46.44,11.57,13.55,9.27,9.27,0.95,1.16,1.1,1.15,39.83,48.02,58.49,69.61,162.85714285714286,67.1451873962389,228.66666666666666,62.760262704299414,58.47571428571428,132.56428571428572
Delhi,2015-09-24,63.06,187.9,40.7,39.16,72.85,18.24,1.21,13.26,48.78,3.38,8.95,3.33,175.0,Moderate,2015,9,Monsoon,95.0,104.0,136.0,285.0,34.89,35.75,45.65,104.85,101.42,70.38,109.7,250.21,31.17,38.78,62.69,60.96,12.34,11.57,13.55,11.68,0.98,0.95,1.16,1.4,37.26,39.83,48.02,85.86,147.14285714285714,41.93418880193128,228.66666666666666,62.760262704299414,52.50571428571429,123.66285714285713
Delhi,2015-09-25,82.39,222.71,53.19,45.09,89.84,22.95,1.5,11.8,53.1,4.32,12.51,3.83,290.0,Poor,2015,9,Monsoon,175.0,95.0,104.0,209.0,63.06,34.89,35.75,56.19,187.9,101.42,70.38,129.11,39.16,31.17,38.78,43.3,13.26,12.34,11.57,10.85,1.21,0.98,0.95,1.22,48.78,37.26,39.83,48.8,158.71428571428572,66.07499346882,230.16666666666666,63.694899559423824,56.24857142857143,137.03428571428572
Delhi,2015-09-26,88.08,254.8,66.49,45.96,103.63,29.98,1.63,11.17,54.87,5.04,15.68,4.04,282.0,Poor,2015,9,Monsoon,290.0,175.0,95.0,132.0,82.39,63.06,34.89,67.62,222.71,187.9,101.42,125.24,45.09,39.16,31.17,49.83,11.8,13.26,12.34,9.75,1.5,1.21,0.98,1.14,53.1,48.78,37.26,51.78,180.14285714285714,79.02199814277074,231.3,64.32254391092165,59.17142857142858,155.54285714285714
Delhi,2015-09-27,89.75,252.06,53.0,44.13,92.67,30.43,1.49,9.76,68.69,5.09,14.81,3.59,298.0,Poor,2015,9,Monsoon,282.0,290.0,175.0,179.0,88.08,82.39,63.06,64.38,254.8,222.71,187.9,141.89,45.96,45.09,39.16,62.73,11.17,11.8,13.26,9.27,1.63,1.5,1.21,1.1,54.87,53.1,48.78,58.49,197.14285714285714,90.6760324294284,233.0,65.41643787938638,62.79571428571429,171.28142857142856
Delhi,2015-09-28,69.57,190.18,24.23,43.41,63.74,26.35,1.25,10.38,53.82,3.63,10.87,3.38,240.0,Poor,2015,9,Monsoon,298.0,282.0,290.0,136.0,89.75,88.08,82.39,45.65,252.06,254.8,222.71,109.7,44.13,45.96,45.09,62.69,9.76,11.17,11.8,13.55,1.49,1.63,1.5,1.16,68.69,54.87,53.1,48.02,212.0,87.45093862656124,231.26666666666668,64.48145059832633,66.21285714285715,182.77857142857144
Delhi,2015-09-29,68.34,172.35,22.57,48.19,64.14,25.2,1.16,10.68,54.68,3.93,10.32,3.2,188.0,Moderate,2015,9,Monsoon,240.0,298.0,282.0,104.0,69.57,89.75,88.08,35.75,190.18,252.06,254.8,70.38,43.41,44.13,45.96,38.78,10.38,9.76,11.17,11.57,1.25,1.49,1.63,0.95,53.82,68.69,54.87,39.83,224.0,75.04443128351761,228.66666666666666,64.60507791152376,70.86857142857143,197.34571428571425
Delhi,2015-09-30,61.08,155.26,17.52,42.91,53.3,21.93,1.1,9.59,52.91,3.64,8.94,3.28,187.0,Moderate,2015,9,Monsoon,188.0,240.0,298.0,95.0,68.34,69.57,89.75,34.89,172.35,190.18,252.06,101.42,48.19,43.41,44.13,31.17,10.68,10.38,9.76,12.34,1.16,1.25,1.49,0.98,54.68,53.82,68.69,37.26,237.14285714285714,53.710422860088066,225.3,64.03563124515561,74.61,205.03714285714287
Delhi,2015-10-01,85.7,205.18,33.0,54.68,74.28,22.52,1.49,11.42,60.57,4.79,12.88,3.43,230.0,Poor,2015,10,Autumn,187.0,188.0,240.0,175.0,61.08,68.34,69.57,63.06,155.26,172.35,190.18,187.9,42.91,48.19,43.41,39.16,9.59,10.68,10.38,13.26,1.1,1.16,1.25,1.21,52.91,54.68,53.82,48.78,245.0,46.665476175290706,225.96666666666667,63.9749322314844,77.8442857142857,207.50571428571428
Delhi,2015-10-02,97.62,220.56,33.74,52.53,73.05,26.24,1.58,9.77,64.01,5.39,12.8,3.85,286.0,Poor,2015,10,Autumn,230.0,187.0,188.0,290.0,85.7,61.08,68.34,82.39,205.18,155.26,172.35,222.71,54.68,42.91,48.19,45.09,11.42,9.59,10.68,11.8,1.49,1.1,1.16,1.5,60.57,52.91,54.68,53.1,244.42857142857142,46.04294062016823,225.56666666666666,63.545087622251124,80.02,207.1985714285714
Delhi,2015-10-03,103.58,293.23,31.0,54.93,75.48,24.31,1.72,11.41,47.52,5.83,15.27,3.42,266.0,Poor,2015,10,Autumn,286.0,230.0,187.0,282.0,97.62,85.7,61.08,88.08,220.56,205.18,155.26,254.8,52.53,54.68,42.91,45.96,9.77,11.42,9.59,11.17,1.58,1.49,1.1,1.63,64.01,60.57,52.91,54.87,242.14285714285714,44.22830380133078,223.93333333333334,61.77206897738783,82.23428571428572,212.68857142857146
